2024-06-25 22:10:04,532 INFO    StreamThr :5968 [internal.py:wandb_internal():85] W&B internal server running at pid: 5968, started at: 2024-06-25 22:10:04.532350
2024-06-25 22:10:04,535 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: status
2024-06-25 22:10:04,536 INFO    WriterThread:5968 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_221003-5ghsnkrt/run-5ghsnkrt.wandb
2024-06-25 22:10:04,537 DEBUG   SenderThread:5968 [sender.py:send():379] send: header
2024-06-25 22:10:04,537 DEBUG   SenderThread:5968 [sender.py:send():379] send: run
2024-06-25 22:10:05,081 INFO    SenderThread:5968 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_221003-5ghsnkrt/files
2024-06-25 22:10:05,081 INFO    SenderThread:5968 [sender.py:_start_run_threads():1188] run started: 5ghsnkrt with start time 1719342603.732913
2024-06-25 22:10:05,095 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: check_version
2024-06-25 22:10:05,096 DEBUG   SenderThread:5968 [sender.py:send_request():406] send_request: check_version
2024-06-25 22:10:05,356 DEBUG   HandlerThread:5968 [handler.py:handle_request():158] handle_request: run_start
2024-06-25 22:10:05,356 DEBUG   HandlerThread:5968 [system_info.py:__init__():26] System info init
2024-06-25 22:10:05,356 DEBUG   HandlerThread:5968 [system_info.py:__init__():41] System info init done
2024-06-25 22:10:05,356 INFO    HandlerThread:5968 [system_monitor.py:start():194] Starting system monitor
2024-06-25 22:10:05,357 INFO    HandlerThread:5968 [system_monitor.py:probe():214] Collecting system info
2024-06-25 22:10:05,358 INFO    SystemMonitor:5968 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-25 22:10:05,358 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started cpu monitoring
2024-06-25 22:10:05,359 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started disk monitoring
2024-06-25 22:10:05,360 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started gpu monitoring
2024-06-25 22:10:05,362 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started memory monitoring
2024-06-25 22:10:05,363 INFO    SystemMonitor:5968 [interfaces.py:start():188] Started network monitoring
2024-06-25 22:10:05,369 DEBUG   HandlerThread:5968 [system_info.py:probe():152] Probing system
2024-06-25 22:10:05,370 DEBUG   HandlerThread:5968 [system_info.py:_probe_git():137] Probing git
2024-06-25 22:10:05,378 DEBUG   HandlerThread:5968 [system_info.py:_probe_git():145] Probing git done
2024-06-25 22:10:05,378 DEBUG   HandlerThread:5968 [system_info.py:probe():200] Probing system done
2024-06-25 22:10:05,378 DEBUG   HandlerThread:5968 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-06-25T19:10:05.370040', 'startedAt': '2024-06-25T19:10:03.728153', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3464ffcd722c984be7e733ec8f86e9405d988115'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3350.1855625, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 2015.094, 'min': 400.0, 'max': 5263.0}, {'current': 2275.423, 'min': 400.0, 'max': 5743.0}, {'current': 3198.933, 'min': 400.0, 'max': 5423.0}, {'current': 4511.649, 'min': 400.0, 'max': 6228.0}, {'current': 4560.257, 'min': 400.0, 'max': 5903.0}, {'current': 4637.033, 'min': 400.0, 'max': 6228.0}, {'current': 2069.616, 'min': 400.0, 'max': 5583.0}, {'current': 3701.156, 'min': 400.0, 'max': 6067.0}, {'current': 2718.451, 'min': 400.0, 'max': 5263.0}, {'current': 3396.524, 'min': 400.0, 'max': 5743.0}, {'current': 4670.358, 'min': 400.0, 'max': 5423.0}, {'current': 4001.508, 'min': 400.0, 'max': 6228.0}, {'current': 3775.261, 'min': 400.0, 'max': 5903.0}, {'current': 4178.304, 'min': 400.0, 'max': 6228.0}, {'current': 400.0, 'min': 400.0, 'max': 5583.0}, {'current': 4353.103, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 262.6548042297363}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.83920669555664}}
2024-06-25 22:10:05,378 INFO    HandlerThread:5968 [system_monitor.py:probe():224] Finished collecting system info
2024-06-25 22:10:05,378 INFO    HandlerThread:5968 [system_monitor.py:probe():227] Publishing system info
2024-06-25 22:10:05,378 DEBUG   HandlerThread:5968 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-25 22:10:06,090 INFO    Thread-105:5968 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_221003-5ghsnkrt/files/conda-environment.yaml
2024-06-25 22:10:08,084 INFO    Thread-105:5968 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240625_221003-5ghsnkrt/files/conda-environment.yaml
