2024-07-13 14:00:29,351 INFO    StreamThr :945957 [internal.py:wandb_internal():85] W&B internal server running at pid: 945957, started at: 2024-07-13 14:00:29.350685
2024-07-13 14:00:29,354 DEBUG   HandlerThread:945957 [handler.py:handle_request():158] handle_request: status
2024-07-13 14:00:29,358 INFO    WriterThread:945957 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240713_140029-v3aveydl/run-v3aveydl.wandb
2024-07-13 14:00:29,360 DEBUG   SenderThread:945957 [sender.py:send():379] send: header
2024-07-13 14:00:29,360 DEBUG   SenderThread:945957 [sender.py:send():379] send: run
2024-07-13 14:00:30,001 INFO    SenderThread:945957 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240713_140029-v3aveydl/files
2024-07-13 14:00:30,001 INFO    SenderThread:945957 [sender.py:_start_run_threads():1188] run started: v3aveydl with start time 1720868429.349351
2024-07-13 14:00:30,014 DEBUG   HandlerThread:945957 [handler.py:handle_request():158] handle_request: check_version
2024-07-13 14:00:30,015 DEBUG   SenderThread:945957 [sender.py:send_request():406] send_request: check_version
2024-07-13 14:00:30,395 DEBUG   HandlerThread:945957 [handler.py:handle_request():158] handle_request: run_start
2024-07-13 14:00:30,404 DEBUG   HandlerThread:945957 [system_info.py:__init__():26] System info init
2024-07-13 14:00:30,404 DEBUG   HandlerThread:945957 [system_info.py:__init__():41] System info init done
2024-07-13 14:00:30,404 INFO    HandlerThread:945957 [system_monitor.py:start():194] Starting system monitor
2024-07-13 14:00:30,405 INFO    HandlerThread:945957 [system_monitor.py:probe():214] Collecting system info
2024-07-13 14:00:30,406 INFO    SystemMonitor:945957 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-13 14:00:30,409 INFO    SystemMonitor:945957 [interfaces.py:start():188] Started cpu monitoring
2024-07-13 14:00:30,410 INFO    SystemMonitor:945957 [interfaces.py:start():188] Started disk monitoring
2024-07-13 14:00:30,413 INFO    SystemMonitor:945957 [interfaces.py:start():188] Started gpu monitoring
2024-07-13 14:00:30,414 INFO    SystemMonitor:945957 [interfaces.py:start():188] Started memory monitoring
2024-07-13 14:00:30,415 INFO    SystemMonitor:945957 [interfaces.py:start():188] Started network monitoring
2024-07-13 14:00:30,424 DEBUG   HandlerThread:945957 [system_info.py:probe():152] Probing system
2024-07-13 14:00:30,427 DEBUG   HandlerThread:945957 [system_info.py:_probe_git():137] Probing git
2024-07-13 14:00:30,435 DEBUG   HandlerThread:945957 [system_info.py:_probe_git():145] Probing git done
2024-07-13 14:00:30,435 DEBUG   HandlerThread:945957 [system_info.py:probe():200] Probing system done
