2024-07-10 13:10:33,599 INFO    StreamThr :5160 [internal.py:wandb_internal():85] W&B internal server running at pid: 5160, started at: 2024-07-10 13:10:33.599485
2024-07-10 13:10:33,602 DEBUG   HandlerThread:5160 [handler.py:handle_request():158] handle_request: status
2024-07-10 13:10:33,604 INFO    WriterThread:5160 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240710_131032-6u7vx3q5/run-6u7vx3q5.wandb
2024-07-10 13:10:33,604 DEBUG   SenderThread:5160 [sender.py:send():379] send: header
2024-07-10 13:10:33,604 DEBUG   SenderThread:5160 [sender.py:send():379] send: run
2024-07-10 13:10:34,175 INFO    SenderThread:5160 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240710_131032-6u7vx3q5/files
2024-07-10 13:10:34,175 INFO    SenderThread:5160 [sender.py:_start_run_threads():1188] run started: 6u7vx3q5 with start time 1720606232.800442
2024-07-10 13:10:34,189 DEBUG   HandlerThread:5160 [handler.py:handle_request():158] handle_request: check_version
2024-07-10 13:10:34,190 DEBUG   SenderThread:5160 [sender.py:send_request():406] send_request: check_version
2024-07-10 13:10:34,439 DEBUG   HandlerThread:5160 [handler.py:handle_request():158] handle_request: run_start
2024-07-10 13:10:34,440 DEBUG   HandlerThread:5160 [system_info.py:__init__():26] System info init
2024-07-10 13:10:34,440 DEBUG   HandlerThread:5160 [system_info.py:__init__():41] System info init done
2024-07-10 13:10:34,440 INFO    HandlerThread:5160 [system_monitor.py:start():194] Starting system monitor
2024-07-10 13:10:34,441 INFO    SystemMonitor:5160 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-10 13:10:34,441 INFO    HandlerThread:5160 [system_monitor.py:probe():214] Collecting system info
2024-07-10 13:10:34,442 INFO    SystemMonitor:5160 [interfaces.py:start():188] Started cpu monitoring
2024-07-10 13:10:34,443 INFO    SystemMonitor:5160 [interfaces.py:start():188] Started disk monitoring
2024-07-10 13:10:34,445 INFO    SystemMonitor:5160 [interfaces.py:start():188] Started gpu monitoring
2024-07-10 13:10:34,445 INFO    SystemMonitor:5160 [interfaces.py:start():188] Started memory monitoring
2024-07-10 13:10:34,446 INFO    SystemMonitor:5160 [interfaces.py:start():188] Started network monitoring
2024-07-10 13:10:34,453 DEBUG   HandlerThread:5160 [system_info.py:probe():152] Probing system
2024-07-10 13:10:34,454 DEBUG   HandlerThread:5160 [system_info.py:_probe_git():137] Probing git
2024-07-10 13:10:34,463 DEBUG   HandlerThread:5160 [system_info.py:_probe_git():145] Probing git done
2024-07-10 13:10:34,463 DEBUG   HandlerThread:5160 [system_info.py:probe():200] Probing system done
2024-07-10 13:10:34,463 DEBUG   HandlerThread:5160 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-07-10T10:10:34.453783', 'startedAt': '2024-07-10T10:10:32.795587', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '2228fa1922f83fa4916ea7567d3696d693ec24b3'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3484.3923124999997, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 3069.846, 'min': 400.0, 'max': 5263.0}, {'current': 4313.377, 'min': 400.0, 'max': 5743.0}, {'current': 2235.702, 'min': 400.0, 'max': 5423.0}, {'current': 4390.302, 'min': 400.0, 'max': 6228.0}, {'current': 4536.452, 'min': 400.0, 'max': 5903.0}, {'current': 4685.868, 'min': 400.0, 'max': 6228.0}, {'current': 2468.936, 'min': 400.0, 'max': 5583.0}, {'current': 1873.01, 'min': 400.0, 'max': 6067.0}, {'current': 4362.455, 'min': 400.0, 'max': 5263.0}, {'current': 3229.53, 'min': 400.0, 'max': 5743.0}, {'current': 2034.001, 'min': 400.0, 'max': 5423.0}, {'current': 4680.128, 'min': 400.0, 'max': 6228.0}, {'current': 4688.162, 'min': 400.0, 'max': 5903.0}, {'current': 4689.707, 'min': 400.0, 'max': 6228.0}, {'current': 4595.869, 'min': 400.0, 'max': 5583.0}, {'current': 1873.258, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 294.7751770019531}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839202880859375}}
2024-07-10 13:10:34,463 INFO    HandlerThread:5160 [system_monitor.py:probe():224] Finished collecting system info
2024-07-10 13:10:34,464 INFO    HandlerThread:5160 [system_monitor.py:probe():227] Publishing system info
2024-07-10 13:10:34,464 DEBUG   HandlerThread:5160 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-10 13:10:35,184 INFO    Thread-193:5160 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240710_131032-6u7vx3q5/files/conda-environment.yaml
2024-07-10 13:10:36,890 DEBUG   HandlerThread:5160 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-10 13:10:36,893 INFO    HandlerThread:5160 [system_monitor.py:probe():229] Finished publishing system info
2024-07-10 13:10:36,893 DEBUG   SenderThread:5160 [sender.py:send():379] send: files
