2024-07-26 04:17:22,307 INFO    StreamThr :5711 [internal.py:wandb_internal():85] W&B internal server running at pid: 5711, started at: 2024-07-26 04:17:22.306459
2024-07-26 04:17:22,311 DEBUG   HandlerThread:5711 [handler.py:handle_request():158] handle_request: status
2024-07-26 04:17:22,312 INFO    WriterThread:5711 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240726_041721-w01ol5ty/run-w01ol5ty.wandb
2024-07-26 04:17:22,313 DEBUG   SenderThread:5711 [sender.py:send():379] send: header
2024-07-26 04:17:22,313 DEBUG   SenderThread:5711 [sender.py:send():379] send: run
2024-07-26 04:17:22,824 INFO    SenderThread:5711 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240726_041721-w01ol5ty/files
2024-07-26 04:17:22,824 INFO    SenderThread:5711 [sender.py:_start_run_threads():1188] run started: w01ol5ty with start time 1721960241.681869
2024-07-26 04:17:22,838 DEBUG   HandlerThread:5711 [handler.py:handle_request():158] handle_request: check_version
2024-07-26 04:17:22,839 DEBUG   SenderThread:5711 [sender.py:send_request():406] send_request: check_version
2024-07-26 04:17:22,937 DEBUG   HandlerThread:5711 [handler.py:handle_request():158] handle_request: run_start
2024-07-26 04:17:22,939 DEBUG   HandlerThread:5711 [system_info.py:__init__():26] System info init
2024-07-26 04:17:22,939 DEBUG   HandlerThread:5711 [system_info.py:__init__():41] System info init done
2024-07-26 04:17:22,939 INFO    HandlerThread:5711 [system_monitor.py:start():194] Starting system monitor
2024-07-26 04:17:22,940 INFO    HandlerThread:5711 [system_monitor.py:probe():214] Collecting system info
2024-07-26 04:17:22,940 INFO    SystemMonitor:5711 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-26 04:17:22,941 INFO    SystemMonitor:5711 [interfaces.py:start():188] Started cpu monitoring
2024-07-26 04:17:22,942 INFO    SystemMonitor:5711 [interfaces.py:start():188] Started disk monitoring
2024-07-26 04:17:22,943 INFO    SystemMonitor:5711 [interfaces.py:start():188] Started gpu monitoring
2024-07-26 04:17:22,944 INFO    SystemMonitor:5711 [interfaces.py:start():188] Started memory monitoring
2024-07-26 04:17:22,945 INFO    SystemMonitor:5711 [interfaces.py:start():188] Started network monitoring
2024-07-26 04:17:22,952 DEBUG   HandlerThread:5711 [system_info.py:probe():152] Probing system
2024-07-26 04:17:22,952 DEBUG   HandlerThread:5711 [system_info.py:_probe_git():137] Probing git
2024-07-26 04:17:22,961 DEBUG   HandlerThread:5711 [system_info.py:_probe_git():145] Probing git done
2024-07-26 04:17:22,961 DEBUG   HandlerThread:5711 [system_info.py:probe():200] Probing system done
2024-07-26 04:17:22,961 DEBUG   HandlerThread:5711 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-44-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-07-26T02:17:22.952156', 'startedAt': '2024-07-26T02:17:21.675848', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': 'edbc23857a85adb2c2b5e5d16e86987f9ea698a0'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3279.0434375000004, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 3517.575, 'min': 400.0, 'max': 5263.0}, {'current': 2019.34, 'min': 400.0, 'max': 5743.0}, {'current': 2144.277, 'min': 400.0, 'max': 5423.0}, {'current': 4681.137, 'min': 400.0, 'max': 6228.0}, {'current': 2866.629, 'min': 400.0, 'max': 5903.0}, {'current': 4676.742, 'min': 400.0, 'max': 6228.0}, {'current': 2141.421, 'min': 400.0, 'max': 5583.0}, {'current': 4655.915, 'min': 400.0, 'max': 6067.0}, {'current': 3450.875, 'min': 400.0, 'max': 5263.0}, {'current': 3453.204, 'min': 400.0, 'max': 5743.0}, {'current': 4688.974, 'min': 400.0, 'max': 5423.0}, {'current': 4688.044, 'min': 400.0, 'max': 6228.0}, {'current': 2812.636, 'min': 400.0, 'max': 5903.0}, {'current': 4687.193, 'min': 400.0, 'max': 6228.0}, {'current': 3612.885, 'min': 400.0, 'max': 5583.0}, {'current': 3212.807, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 309.33940505981445}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839210510253906}}
2024-07-26 04:17:22,961 INFO    HandlerThread:5711 [system_monitor.py:probe():224] Finished collecting system info
2024-07-26 04:17:22,962 INFO    HandlerThread:5711 [system_monitor.py:probe():227] Publishing system info
2024-07-26 04:17:22,962 DEBUG   HandlerThread:5711 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-26 04:17:23,832 INFO    Thread-142:5711 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240726_041721-w01ol5ty/files/conda-environment.yaml
2024-07-26 04:17:25,688 DEBUG   HandlerThread:5711 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-26 04:17:25,691 INFO    HandlerThread:5711 [system_monitor.py:probe():229] Finished publishing system info
2024-07-26 04:17:25,691 DEBUG   SenderThread:5711 [sender.py:send():379] send: files
2024-07-26 04:17:25,691 INFO    SenderThread:5711 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-26 04:17:25,826 INFO    Thread-142:5711 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240726_041721-w01ol5ty/files/conda-environment.yaml
2024-07-26 04:17:25,826 INFO    Thread-142:5711 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240726_041721-w01ol5ty/files/wandb-metadata.json
2024-07-26 04:17:25,836 DEBUG   HandlerThread:5711 [handler.py:handle_request():158] handle_request: python_packages
2024-07-26 04:17:25,836 DEBUG   SenderThread:5711 [sender.py:send_request():406] send_request: python_packages
2024-07-26 04:17:25,837 DEBUG   HandlerThread:5711 [handler.py:handle_request():158] handle_request: stop_status
2024-07-26 04:17:25,838 DEBUG   SenderThread:5711 [sender.py:send_request():406] send_request: stop_status
