2024-06-28 14:11:50,208 INFO    StreamThr :1237014 [internal.py:wandb_internal():85] W&B internal server running at pid: 1237014, started at: 2024-06-28 14:11:50.208050
2024-06-28 14:11:50,211 DEBUG   HandlerThread:1237014 [handler.py:handle_request():158] handle_request: status
2024-06-28 14:11:50,214 INFO    WriterThread:1237014 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_141149-xr95w2z9/run-xr95w2z9.wandb
2024-06-28 14:11:50,214 DEBUG   SenderThread:1237014 [sender.py:send():379] send: header
2024-06-28 14:11:50,214 DEBUG   SenderThread:1237014 [sender.py:send():379] send: run
2024-06-28 14:11:51,234 INFO    SenderThread:1237014 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240628_141149-xr95w2z9/files
2024-06-28 14:11:51,234 INFO    SenderThread:1237014 [sender.py:_start_run_threads():1188] run started: xr95w2z9 with start time 1719573109.466978
2024-06-28 14:11:51,247 DEBUG   HandlerThread:1237014 [handler.py:handle_request():158] handle_request: check_version
2024-06-28 14:11:51,247 DEBUG   SenderThread:1237014 [sender.py:send_request():406] send_request: check_version
2024-06-28 14:11:51,775 DEBUG   HandlerThread:1237014 [handler.py:handle_request():158] handle_request: run_start
2024-06-28 14:11:51,776 DEBUG   HandlerThread:1237014 [system_info.py:__init__():26] System info init
2024-06-28 14:11:51,776 DEBUG   HandlerThread:1237014 [system_info.py:__init__():41] System info init done
2024-06-28 14:11:51,776 INFO    HandlerThread:1237014 [system_monitor.py:start():194] Starting system monitor
2024-06-28 14:11:51,777 INFO    HandlerThread:1237014 [system_monitor.py:probe():214] Collecting system info
2024-06-28 14:11:51,777 INFO    SystemMonitor:1237014 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-28 14:11:51,779 INFO    SystemMonitor:1237014 [interfaces.py:start():188] Started cpu monitoring
2024-06-28 14:11:51,779 INFO    SystemMonitor:1237014 [interfaces.py:start():188] Started disk monitoring
2024-06-28 14:11:51,782 INFO    SystemMonitor:1237014 [interfaces.py:start():188] Started gpu monitoring
2024-06-28 14:11:51,783 INFO    SystemMonitor:1237014 [interfaces.py:start():188] Started memory monitoring
2024-06-28 14:11:51,784 INFO    SystemMonitor:1237014 [interfaces.py:start():188] Started network monitoring
2024-06-28 14:11:51,791 DEBUG   HandlerThread:1237014 [system_info.py:probe():152] Probing system
2024-06-28 14:11:51,792 DEBUG   HandlerThread:1237014 [system_info.py:_probe_git():137] Probing git
2024-06-28 14:11:51,798 DEBUG   HandlerThread:1237014 [system_info.py:_probe_git():145] Probing git done
2024-06-28 14:11:51,798 DEBUG   HandlerThread:1237014 [system_info.py:probe():200] Probing system done
2024-06-28 14:11:51,798 DEBUG   HandlerThread:1237014 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.12.2', 'heartbeatAt': '2024-06-28T11:11:51.791506', 'startedAt': '2024-06-28T11:11:49.461867', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:DimChatz/KULeuvenThesis.git', 'commit': '3464ffcd722c984be7e733ec8f86e9405d988115'}, 'email': 'dimichatzakis@gmail.com', 'root': '/home/tzikos/Desktop/KULeuvenThesis', 'host': 'xatzospito', 'username': 'tzikos', 'executable': '/home/tzikos/anaconda3/envs/KUThesis/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3255.0715, 'min': 400.0, 'max': 5804.75}, 'cpu_freq_per_core': [{'current': 2085.995, 'min': 400.0, 'max': 5263.0}, {'current': 5094.41, 'min': 400.0, 'max': 5743.0}, {'current': 5059.603, 'min': 400.0, 'max': 5423.0}, {'current': 4676.589, 'min': 400.0, 'max': 6228.0}, {'current': 4682.509, 'min': 400.0, 'max': 5903.0}, {'current': 2125.603, 'min': 400.0, 'max': 6228.0}, {'current': 4652.186, 'min': 400.0, 'max': 5583.0}, {'current': 4694.608, 'min': 400.0, 'max': 6067.0}, {'current': 3046.803, 'min': 400.0, 'max': 5263.0}, {'current': 4563.981, 'min': 400.0, 'max': 5743.0}, {'current': 4290.267, 'min': 400.0, 'max': 5423.0}, {'current': 4692.092, 'min': 400.0, 'max': 6228.0}, {'current': 4657.129, 'min': 400.0, 'max': 5903.0}, {'current': 2460.533, 'min': 400.0, 'max': 6228.0}, {'current': 2894.118, 'min': 400.0, 'max': 5583.0}, {'current': 3266.555, 'min': 400.0, 'max': 6067.0}], 'disk': {'/': {'total': 431.4849548339844, 'used': 271.13611221313477}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 14.839214324951172}}
2024-06-28 14:11:51,799 INFO    HandlerThread:1237014 [system_monitor.py:probe():224] Finished collecting system info
2024-06-28 14:11:51,799 INFO    HandlerThread:1237014 [system_monitor.py:probe():227] Publishing system info
2024-06-28 14:11:51,799 DEBUG   HandlerThread:1237014 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
