2024-05-12 10:43:28,406 INFO    StreamThr :5846 [internal.py:wandb_internal():86] W&B internal server running at pid: 5846, started at: 2024-05-12 10:43:28.405558
2024-05-12 10:43:28,410 DEBUG   HandlerThread:5846 [handler.py:handle_request():146] handle_request: status
2024-05-12 10:43:28,414 INFO    WriterThread:5846 [datastore.py:open_for_write():87] open: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240512_104328-gu8vobq8/run-gu8vobq8.wandb
2024-05-12 10:43:28,415 DEBUG   SenderThread:5846 [sender.py:send():378] send: header
2024-05-12 10:43:28,415 DEBUG   SenderThread:5846 [sender.py:send():378] send: run
2024-05-12 10:43:28,953 INFO    SenderThread:5846 [dir_watcher.py:__init__():211] watching files in: /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240512_104328-gu8vobq8/files
2024-05-12 10:43:28,953 INFO    SenderThread:5846 [sender.py:_start_run_threads():1099] run started: gu8vobq8 with start time 1715503408.405384
2024-05-12 10:43:28,967 DEBUG   HandlerThread:5846 [handler.py:handle_request():146] handle_request: check_version
2024-05-12 10:43:28,967 DEBUG   SenderThread:5846 [sender.py:send_request():405] send_request: check_version
2024-05-12 10:43:29,180 DEBUG   HandlerThread:5846 [handler.py:handle_request():146] handle_request: run_start
2024-05-12 10:43:29,188 DEBUG   HandlerThread:5846 [system_info.py:__init__():26] System info init
2024-05-12 10:43:29,188 DEBUG   HandlerThread:5846 [system_info.py:__init__():41] System info init done
2024-05-12 10:43:29,188 INFO    HandlerThread:5846 [system_monitor.py:start():194] Starting system monitor
2024-05-12 10:43:29,189 INFO    HandlerThread:5846 [system_monitor.py:probe():214] Collecting system info
2024-05-12 10:43:29,189 INFO    SystemMonitor:5846 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-12 10:43:29,190 INFO    SystemMonitor:5846 [interfaces.py:start():190] Started cpu monitoring
2024-05-12 10:43:29,192 INFO    SystemMonitor:5846 [interfaces.py:start():190] Started disk monitoring
2024-05-12 10:43:29,193 INFO    SystemMonitor:5846 [interfaces.py:start():190] Started gpu monitoring
2024-05-12 10:43:29,196 INFO    SystemMonitor:5846 [interfaces.py:start():190] Started memory monitoring
2024-05-12 10:43:29,197 INFO    SystemMonitor:5846 [interfaces.py:start():190] Started network monitoring
2024-05-12 10:43:29,206 DEBUG   HandlerThread:5846 [system_info.py:probe():150] Probing system
2024-05-12 10:43:29,210 DEBUG   HandlerThread:5846 [system_info.py:_probe_git():135] Probing git
2024-05-12 10:43:29,217 DEBUG   HandlerThread:5846 [system_info.py:_probe_git():143] Probing git done
2024-05-12 10:43:29,217 DEBUG   HandlerThread:5846 [system_info.py:probe():198] Probing system done
